osm_id,nome,cognome,data_nascita,cod_fisc
3580,Rosario,Rosati,1986-08-05 21:17:17.161291,RSTRSR86M5E683
3581,Vittoria,De Luca,1987-03-26 21:17:17.161291,DLCVTTR87C26E684
3582,Ruggero,Costa,1985-05-28 21:17:17.161291,CSTRGGR85E68E685
3583,Vittoria,Gallo,1976-04-02 21:17:17.161291,GLLVTTR76D2E687
3584,Salvatore,Santoro,1994-04-02 21:17:17.161291,SNTRSLVTR94D42E689
3585,Vittoria,Caputo,1981-09-23 21:17:17.161291,CPTVTTR81P63E690
3586,Samuele,D'Angelo,1993-01-18 21:17:17.161291,DNGLSML93A58E691
3587,Vittoria,Benedetto,1968-07-26 21:17:17.161291,BNDTTVTTR68L26E692
3588,Sandro,Marchetti,1996-10-01 21:17:17.161291,MRCHTTSNDR96R1E693
3589,Vittoria,D'Amico,2003-08-24 21:17:17.161291,DMCVTTR03M64E694
3590,Santino,Moretti,2005-03-12 21:17:17.161291,MRTTSNTN05C12E695
3591,Vittoria,Silvestri,1984-11-22 21:17:17.161291,SLVSTRVTTR84S22E698
3592,Santo,Rinaldi,1974-09-03 21:17:17.161291,RNLDSNT74P43E700
3593,Vittoria,Montanari,1976-04-14 21:17:17.161291,MNTNRVTTR76D54E704
3594,Sebastiano,Caruso,1970-01-12 21:17:17.161291,CRSSBSTN70A12E705
3595,Vittoria,Gatti,2004-01-02 21:17:17.161291,GTTVTTR04A42E706
3596,Secondo,Battaglia,1976-09-09 21:17:17.161291,BTTGLSCND76P49E707
3597,Vittoria,Silvestri,1975-10-10 21:17:17.161291,SLVSTRVTTR75R50E709
3598,Sergio,Palumbo,1978-06-14 21:17:17.161291,PLMBSRG78H14E708
3599,Vittoria,Fiore,1976-09-23 21:17:17.161291,FRVTTR76P23E711
3600,Silvano,Sartori,1968-10-24 21:17:17.161291,SRTRSLVN68R24M420
3601,Vittoria,Damico,1993-09-30 21:17:17.161291,DMCVTTR93P70E713
3602,Silverio,Villa,1969-10-22 21:17:17.161291,VLLSLVR69R22E715
3603,Vittoria,Coppola,1964-02-27 21:17:17.161291,CPPLVTTR64B27E714
3604,Siro,Farina,1994-10-13 21:17:17.161291,FRNSR94R13E716
3605,Vittoria,Lombardo,2002-04-20 21:17:17.161291,LMBRDVTTR02D20E718
3606,Stefano,Mariani,1970-11-07 21:17:17.161291,MRNSTFN70S47E719
3607,Vittoria,Ferri,1982-08-16 21:17:17.161291,FRRVTTR82M16E722
3608,Taddeo,Monti,2004-10-02 21:17:17.161291,MNTTDD04R2E723
3609,Vittoria,Neri,1971-01-17 21:17:17.161291,NRVTTR71A57E724
3610,Terenzio,Pellegrini,1969-02-11 21:17:17.161291,PLLGRNTRNZ69B11E726
3611,Vittoria,Basile,1998-07-13 21:17:17.161291,BSLVTTR98L13E729
3612,Tiberio,Rossetti,1992-04-24 21:17:17.161291,RSSTTTBR92D64E730
3613,Vittoria,Graziani,1982-06-25 21:17:17.161291,GRZNVTTR82H25E731
3614,Tiburzio,Palmieri,1987-12-13 21:17:17.161291,PLMRTBRZ87T53E734
3615,Vittoria,Donati,2003-10-24 21:17:17.161291,DNTVTTR03R24E735
3616,Timoteo,Martino,1981-10-28 21:17:17.161291,MRTNTMT81R68E736
3617,Vittoria,Rizzi,1979-03-16 21:17:17.161291,RZZVTTR79C56E737
3618,Tito,Vitale,2003-11-28 21:17:17.161291,VTLTT03S68E738
3619,Vittoria,De Angelis,1990-09-09 21:17:17.161291,DNGLSVTTR90P49E742
3620,Tommaso,Serra,1974-05-16 21:17:17.161291,SRRTMMS74E56E743
3621,Vittoria,Testa,2004-02-14 21:17:17.161291,TSTVTTR04B54B387
3622,Tonino,Piazza,2003-11-25 21:17:17.161291,PZZTNN03S65E745
3623,Vittoria,Ferraro,1974-05-21 21:17:17.161291,FRRRVTTR74E61G143
3624,Ubaldo,Valentini,1969-08-07 21:17:17.161291,VLNTNBLD69M47E746
3625,Vittoria,Bianchini,1982-09-20 21:17:17.161291,BNCHNVTTR82P20E747
3626,Uberto,Benedetti,1973-12-08 21:17:17.161291,BNDTTBRT73T8E748
3627,Vittoria,Parisi,1969-02-15 21:17:17.161291,PRSVTTR69B15E749
3628,Ugo,Sacco,1980-06-06 21:17:17.161291,SCCG80H6E750
3629,Vittoria,De Rosa,1965-08-26 21:17:17.161291,DRSVTTR65M26E751
3630,Ulisse,Ferretti,1990-08-16 21:17:17.161291,FRRTTLSS90M16E752
3631,Vittoria,Morelli,2001-06-20 21:17:17.161291,MRLLVTTR01H20E753
3632,Urbano,Lombardi,2005-07-22 21:17:17.161291,LMBRDRBN05L62E754
3633,Vittoria,Russo,1996-03-01 21:17:17.161291,RSSVTTR96C41E757
3634,Valentino,Contini,1978-11-22 21:17:17.161291,CNTNVLNTN78S62E758
3635,Vittoria,Mazzoli,1971-08-22 21:17:17.161291,MZZLVTTR71M22E759
3636,Valerio,Rosati,1983-05-30 21:17:17.161291,RSTVLR83E30E760
3637,Vittoria,De Luca,1963-12-22 21:17:17.161291,DLCVTTR63T22E761
3638,Vanni,Costa,1981-05-14 21:17:17.161291,CSTVNN81E14M427
3639,Vittoria,Gallo,2000-10-28 21:17:17.161291,GLLVTTR00R28E763
3640,Vincenzo,Santoro,1995-07-14 21:17:17.161291,SNTRVNCNZ95L54E764
3641,Vittoria,Caputo,1967-09-11 21:17:17.161291,CPTVTTR67P11E767
3642,Vitale,D'Angelo,1978-03-01 21:17:17.161291,DNGLVTL78C1E769
3643,Vittoria,Benedetto,1977-06-29 21:17:17.161291,BNDTTVTTR77H29E770
3644,Vittorio,Marchetti,1977-04-10 21:17:17.161291,MRCHTTVTTR77D10E772
3645,Vittoria,D'Amico,1983-02-09 21:17:17.161291,DMCVTTR83B49E773
3646,Vittore,Moretti,1993-08-11 21:17:17.161291,MRTTVTTR93M51M339
3647,Vittoria,Silvestri,1982-11-21 21:17:17.161291,SLVSTRVTTR82S21E777
3648,Zaccheo,Rinaldi,1986-04-22 21:17:17.161291,RNLDZCCH86D22E778
3649,Vittoria,Montanari,1969-04-01 21:17:17.161291,MNTNRVTTR69D41E780
3650,Zaccaria,Caruso,1968-10-06 21:17:17.161291,CRSZCCR68R46E779
3651,Vittoria,Gatti,1998-06-10 21:17:17.161291,GTTVTTR98H10E782
3652,Zeno,Battaglia,1981-10-13 21:17:17.161291,BTTGLZN81R13E783
3653,Vittoria,Silvestri,1968-11-09 21:17:17.161291,SLVSTRVTTR68S49E784
3654,Alessio,Palumbo,1966-07-08 21:17:17.161291,PLMBLSS66L48E785
3655,Vittoria,Fiore,1970-04-27 21:17:17.161291,FRVTTR70D67E786
3656,Christian,Sartori,2005-02-26 21:17:17.161291,SRTRCHRSTN05B66E787
3657,Vittoria,Damico,2002-11-17 21:17:17.161291,DMCVTTR02S17E788
3658,Fabio,Villa,2003-04-21 21:17:17.161291,VLLFB03D21E789
3659,Vittoria,Coppola,2000-08-24 21:17:17.161291,CPPLVTTR00M64E790
3660,Federico,Farina,1995-06-09 21:17:17.161291,FRNFDRC95H49E791
3661,Vittoria,Lombardo,1991-01-16 21:17:17.161291,LMBRDVTTR91A16E342
3662,Filippo,De Santis,1987-03-17 21:17:17.161291,DSNTSFLPP87C57E793
3663,Vittoria,Bernardi,1977-07-13 21:17:17.161291,BRNRDVTTR77L13E794
3664,Giacomo,Fiore,1976-02-16 21:17:17.161291,FRGCM76B16E795
3665,Vittoria,Mancini,1973-06-25 21:17:17.161291,MNCNVTTR73H25M357
3666,Giammaria,Rizzo,1975-10-05 21:17:17.161291,RZZGMMR75R45E798
3667,Vittoria,Mariani,1969-10-14 21:17:17.161291,MRNVTTR69R54E799
3668,Guglielmo,Carbone,2000-05-20 21:17:17.161291,CRBNGGLLM00E60E800
3669,Vittoria,Ruggiero,1965-03-14 21:17:17.161291,RGGRVTTR65C54E801
3670,Mauro,Sorrentino,2002-03-10 21:17:17.161291,SRRNTNMR02C50E803
3671,Vittoria,Ferro,1990-06-13 21:17:17.161291,FRRVTTR90H13E804
3672,Simone,Fabbri,2005-02-01 21:17:17.161291,FBBRSMN05B41E805
3673,Vittoria,Napolitano,1991-09-17 21:17:17.161291,NPLTNVTTR91P17E806
3674,Tiziano,Bianco,1989-01-22 21:17:17.161291,BNCTZN89A22E809
3675,Vittoria,Russo,1979-12-19 21:17:17.161291,RSSVTTR79T19E808
3676,Adriano,Moretti,1983-06-16 21:17:17.161291,MRTTDRN83H16E811
3677,Vittoria,Martinelli,2004-06-25 21:17:17.161291,MRTNLLVTTR04H65E807
3678,Alessandro,Riva,1989-09-19 21:17:17.161291,RVLSSNDR89P19E810
3679,Vittoria,Guerra,1971-04-14 21:17:17.161291,GRRVTTR71D54E813
3680,Antonio,De Angelis,2000-09-18 21:17:17.161291,DNGLSNTN00P18E812
3681,Vittoria,Palumbo,1968-09-20 21:17:17.161291,PLMBVTTR68P60E814
3682,Augusto,Pagano,1999-03-14 21:17:17.161291,PGNGST99C54E815
3683,Vittoria,Martino,1984-09-19 21:17:17.161291,MRTNVTTR84P19E816
3684,Bruno,Pellegrino,2004-11-14 21:17:17.161291,PLLGRNBRN04S14E817
3685,Vittoria,Giordano,1965-01-13 21:17:17.161291,GRDNVTTR65A53E818
3686,Carlo,Testa,1971-09-27 21:17:17.161291,TSTCRL71P27E819
3687,Vittoria,Martini,1965-03-24 21:17:17.161291,MRTNVTTR65C24E821
3688,Dario,Bernardini,1986-12-22 21:17:17.161291,BRNRDNDR86T22E820
3689,Vittoria,Messina,2000-08-02 21:17:17.161291,MSSNVTTR00M2E825
3690,Edoardo,Pugliese,1993-03-24 21:17:17.161291,PGLSDRD93C64E829
3691,Vittoria,Esposito,1971-02-07 21:17:17.161291,SPSTVTTR71B47E830
3692,Enrico,D'Amore,2003-01-13 21:17:17.161291,DMRNRC03A13E834
3693,Vittoria,Pinto,2003-02-07 21:17:17.161291,PNTVTTR03B47E835
3694,Ezio,Benedetti,1972-04-05 21:17:17.161291,BNDTTZ72D45E836
3695,Vittoria,Ferrara,1985-02-10 21:17:17.161291,FRRRVTTR85B50E837
3696,Fabio,Rizzo,2003-07-05 21:17:17.161291,RZZFB03L5E838
3697,Vittoria,Longo,1992-11-05 21:17:17.161291,LNGVTTR92S5E839
3698,Federico,Barbieri,1966-06-03 21:17:17.161291,BRBRFDRC66H43E840
3699,Vittoria,Amato,1979-10-02 21:17:17.161291,MTVTTR79R2E841
3700,Filippo,Leone,1998-04-25 21:17:17.161291,LNFLPP98D25E842
3701,Vittoria,Orlando,1989-12-10 21:17:17.161291,RLNDVTTR89T10E833
3702,Francesco,Barone,1969-11-06 21:17:17.161291,BRNFRNCSC69S6E843
3703,Vittoria,Montagna,1991-10-22 21:17:17.161291,MNTGNVTTR91R62E844
3704,Franco,Caputo,1972-01-18 21:17:17.161291,CPTFRNC72A58E847
3705,Vittoria,Rizzo,1974-03-27 21:17:17.161291,RZZVTTR74C67E848
3706,Gabriele,Rossati,1975-04-25 21:17:17.161291,RSSTGBRL75D25E850
3707,Vittoria,Bianco,1982-09-09 21:17:17.161291,BNCVTTR82P9E851
3708,Gennaro,Bruno,1968-04-10 21:17:17.161291,BRNGNNR68D50E852
3709,Vittoria,Caruso,1967-02-24 21:17:17.161291,CRSVTTR67B24E853
3710,Giacomo,Colombo,1967-07-28 21:17:17.161291,CLMBGCM67L68E854
3711,Vittoria,Coppola,1993-06-02 21:17:17.161291,CPPLVTTR93H2E855
3712,Giampaolo,Costa,1970-01-08 21:17:17.161291,CSTGMPL70A8E858
3713,Vittoria,De Luca,1971-11-30 21:17:17.161291,DLCVTTR71S70E859
3714,Giancarlo,De Santis,1970-03-14 21:17:17.161291,DSNTSGNCRL70C54E860
3715,Vittoria,Donati,1985-10-01 21:17:17.161291,DNTVTTR85R41E862
3716,Gianfranco,Esposito,1986-11-10 21:17:17.161291,SPSTGNFRNC86S50E863
3717,Vittoria,Farina,1967-02-28 21:17:17.161291,FRNVTTR67B28E864
3718,Gianluca,Fabbri,1982-06-09 21:17:17.161291,FBBRGNLC82H49E865
3719,Vittoria,Ferri,1977-05-26 21:17:17.161291,FRRVTTR77E26E868
3720,Gianmarco,Ferrara,1977-09-24 21:17:17.161291,FRRRGNMRC77P64E869
3721,Vittoria,Ferrari,1980-08-09 21:17:17.161291,FRRRVTTR80M9E870
3722,Gianmaria,Fiore,1974-01-07 21:17:17.161291,FRGNMR74A47E872
3723,Vittoria,Fontana,1983-04-28 21:17:17.161291,FNTNVTTR83D28E873
3724,Gianpaolo,Gallo,1992-04-16 21:17:17.161291,GLLGNPL92D56E874
3725,Vittoria,Gatti,1978-08-06 21:17:17.161291,GTTVTTR78M6E875
3726,Gianpiero,Graziani,1981-08-05 21:17:17.161291,GRZNGNPR81M5E876
3727,Vittoria,Greco,1995-05-21 21:17:17.161291,GRCVTTR95E61E877
3728,Giorgio,Leone,1976-09-02 21:17:17.161291,LNGRG76P2E878
3729,Vittoria,Lombardi,2005-05-24 21:17:17.161291,LMBRDVTTR05E64B632
3730,Giovanni,Mancini,1992-12-02 21:17:17.161291,MNCNGVNN92T2E879
3731,Vittoria,Mariani,1984-01-11 21:17:17.161291,MRNVTTR84A11E880
3732,Giuseppe,Martini,2001-12-26 21:17:17.161291,MRTNGSPP01T26E882
3733,Vittoria,Marini,1976-02-18 21:17:17.161291,MRNVTTR76B18E883
3734,Gregorio,Marino,1968-01-25 21:17:17.161291,MRNGRGR68A65E884
3735,Vittoria,Martino,1976-05-09 21:17:17.161291,MRTNVTTR76E49E885
3736,Guido,Morelli,1969-12-16 21:17:17.161291,MRLLGD69T16E887
3737,Vittoria,Moretti,1984-10-19 21:17:17.161291,MRTTVTTR84R59E888
3738,Iacopo,Neri,1968-08-29 21:17:17.161291,NRCP68M69M283
3739,Vittoria,Palmieri,1969-06-09 21:17:17.161291,PLMRVTTR69H9E889
3740,Italo,Palumbo,1974-08-23 21:17:17.161291,PLMBTL74M63E891
3741,Vittoria,Parisi,1993-10-20 21:17:17.161291,PRSVTTR93R20E892
3742,Ivan,Piazza,1986-01-17 21:17:17.161291,PZZVN86A57E893
3743,Vittoria,Pellegrini,1995-10-25 21:17:17.161291,PLLGRNVTTR95R25E894
3744,Leonardo,Rinaldi,1980-08-15 21:17:17.161291,RNLDLNRD80M55E896
3745,Vittoria,Riva,1966-05-15 21:17:17.161291,RVVTTR66E55E897
3746,Liberato,Rizzi,2000-06-25 21:17:17.161291,RZZLBRT00H25E899
3747,Vittoria,Romano,1983-05-06 21:17:17.161291,RMNVTTR83E46E900
3748,Lorenzo,Rossetti,2005-03-15 21:17:17.161291,RSSTTLRNZ05C55E901
3749,Vittoria,Ruggiero,1987-12-02 21:17:17.161291,RGGRVTTR87T2M316
3750,Luca,Russo,2003-02-27 21:17:17.161291,RSSLC03B67E902
3751,Vittoria,Sacco,1996-06-28 21:17:17.161291,SCCVTTR96H68E903
3752,Luciano,Sartori,1994-07-28 21:17:17.161291,SRTRLCN94L68E904
3753,Vittoria,Santoro,1982-03-08 21:17:17.161291,SNTRVTTR82C48E906
3754,Marcello,Sorrentino,1991-07-23 21:17:17.161291,SRRNTNMRCLL91L63E911
3755,Vittoria,Silvestri,1993-02-03 21:17:17.161291,SLVSTRVTTR93B3E908
3756,Marco,Testa,1993-08-26 21:17:17.161291,TSTMRC93M66E910
3757,Vittoria,Valentini,1995-09-18 21:17:17.161291,VLNTNVTTR95P18E914
3758,Mario,Villa,1977-11-13 21:17:17.161291,VLLMR77S53E915
3759,Vittoria,Amato,2000-05-17 21:17:17.161291,MTVTTR00E17E905
3760,Massimiliano,Barbieri,1977-04-24 21:17:17.161291,BRBRMSSMLN77D24E907
3761,Vittoria,Basile,1990-10-26 21:17:17.176932,BSLVTTR90R26E912
3762,Massimo,Bernardi,1983-08-08 21:17:17.176932,BRNRDMSSM83M48E917
3763,Vittoria,Caputo,1999-07-11 21:17:17.176932,CPTVTTR99L11E919
3764,Mauro,Carbone,1997-09-10 21:17:17.176932,CRBNMR97P10E921
3765,Vittoria,Conti,1997-11-17 21:17:17.176932,CNTVTTR97S57E922
3766,Michele,Coppola,1983-02-07 21:17:17.176932,CPPLMCHL83B47E923
3767,Vittoria,Damico,1987-07-10 21:17:17.176932,DMCVTTR87L10E924
3768,Niccolò,De Angelis,1975-01-25 21:17:17.176932,DNGLSNCCL75A65E925
3769,Vittoria,De Rosa,1987-05-07 21:17:17.176932,DRSVTTR87E7E927
3770,Nicola,De Luca,1988-10-04 21:17:17.176932,DLCNCL88R44E928
3771,Vittoria,D'Angelo,2004-04-09 21:17:17.176932,DNGLVTTR04D9E929
3772,Orazio,D'Amico,1969-01-28 21:17:17.176932,DMCRZ69A28E930
3773,Vittoria,D'Amore,1981-06-07 21:17:17.176932,DMRVTTR81H47E931
3774,Ottavio,De Santis,1979-03-14 21:17:17.176932,DSNTSTTV79C54E932
3775,Vittoria,Donati,1980-10-28 21:17:17.176932,DNTVTTR80R68E933
3776,Paolo,Farina,2000-06-19 21:17:17.176932,FRNPL00H19E934
3777,Vittoria,Ferraro,1986-05-07 21:17:17.176932,FRRRVTTR86E47E936
3778,Pasquale,Ferro,2001-12-22 21:17:17.176932,FRRPSQL01T62E938
3779,Vittoria,Fontana,1984-09-15 21:17:17.176932,FNTNVTTR84P55E939
3780,Piero,Gallo,1976-05-21 21:17:17.176932,GLLPR76E21E940
3781,Vittoria,Gatti,1981-07-01 21:17:17.176932,GTTVTTR81L41E941
3782,Pietro,Giordano,1981-01-26 21:17:17.176932,GRDNPTR81A26E944
3783,Vittoria,Grassi,1996-05-03 21:17:17.176932,GRSSVTTR96E3E945
3784,Raffaele,Greco,2000-06-25 21:17:17.176932,GRCRFFL00H65E946
3785,Vittoria,Guerra,1983-10-09 21:17:17.176932,GRRVTTR83R49E947
3786,Raimondo,Lombardo,2004-12-16 21:17:17.176932,LMBRDRMND04T56E949
3787,Vittoria,Longo,1976-01-30 21:17:17.176932,LNGVTTR76A30E951
3788,Renato,Marino,2000-02-23 21:17:17.176932,MRNRNT00B63E952
3789,Vittoria,Martini,1996-04-25 21:17:17.176932,MRTNVTTR96D25E953
3790,Riccardo,Martinelli,1995-06-23 21:17:17.176932,MRTNLLRCCRD95H63E954
3791,Vittoria,Mariani,1978-12-16 21:17:17.176932,MRNVTTR78T16E955
3792,Roberto,Mazzola,1965-09-09 21:17:17.176932,MZZLRBRT65P9E956
3793,Vittoria,Mazzoli,1985-05-12 21:17:17.176932,MZZLVTTR85E12E957
3794,Rocco,Messina,1982-11-27 21:17:17.176932,MSSNRCC82S67E958
3795,Vittoria,Montagna,1969-01-18 21:17:17.176932,MNTGNVTTR69A18E959
3796,Rodolfo,Montanari,1964-11-03 21:17:17.176932,MNTNRRDLF64S3E960
3797,Vittoria,Napolitano,1977-09-10 21:17:17.176932,NPLTNVTTR77P50E961
3798,Rocco,Pagano,1998-01-17 21:17:17.176932,PGNRCC98A57E962
3799,Vittoria,Pellegrini,1970-07-21 21:17:17.176932,PLLGRNVTTR70L21E963
3800,Rolando,Piazza,1970-01-25 21:17:17.176932,PZZRLND70A65E965
3801,Vittoria,Pinto,1975-10-07 21:17:17.176932,PNTVTTR75R47E967
3802,Romano,Pugliese,1989-04-15 21:17:17.176932,PGLSRMN89D55E968
3803,Vittoria,Riva,1990-09-06 21:17:17.176932,RVVTTR90P46E970
3804,Romeo,Rizzi,2005-07-14 21:17:17.176932,RZZRM05L14E971
3805,Vittoria,Rizzo,1967-11-15 21:17:17.176932,RZZVTTR67S55E972
3806,Romualdo,Romano,1979-10-01 21:17:17.176932,RMNRMLD79R1E973
3807,Vittoria,Rossetti,2002-11-25 21:17:17.176932,RSSTTVTTR02S25E974
3808,Rosario,Ruggiero,1980-04-02 21:17:17.176932,RGGRRSR80D2E975
3809,Vittoria,Russo,1980-03-15 21:17:17.176932,RSSVTTR80C55E976
3810,Ruggero,Sacco,1982-02-26 21:17:17.176932,SCCRGGR82B66E977
3811,Vittoria,Sartori,1968-02-10 21:17:17.176932,SRTRVTTR68B10E978
3812,Salvatore,Serra,1999-05-21 21:17:17.176932,SRRSLVTR99E61E979
3813,Vittoria,Silvestri,1986-02-06 21:17:17.176932,SLVSTRVTTR86B6E980
3814,Samuele,Sorrentino,1975-02-12 21:17:17.176932,SRRNTNSML75B12E981
3815,Vittoria,Testa,1996-01-29 21:17:17.176932,TSTVTTR96A69E982
3816,Sandro,Valentini,2004-03-12 21:17:17.176932,VLNTNSNDR04C52E983
3817,Vittoria,Villa,1973-02-04 21:17:17.176932,VLLVTTR73B44E984
3818,Santino,Vitale,1964-05-20 21:17:17.176932,VTLSNTN64E60E986
3819,Vittoria,Amato,1986-02-09 21:17:17.176932,MTVTTR86B49E987
3820,Santo,Barbieri,1984-11-17 21:17:17.176932,BRBRSNT84S57E988
3821,Vittoria,Basile,1978-12-11 21:17:17.176932,BSLVTTR78T51E989
3822,Sebastiano,Bernardi,2003-08-22 21:17:17.176932,BRNRDSBSTN03M22E990
3823,Vittoria,Caputo,1999-09-03 21:17:17.176932,CPTVTTR99P43E991
3824,Secondo,Carbone,1993-09-28 21:17:17.176932,CRBNSCND93P68E992
3825,Vittoria,Conti,1970-04-23 21:17:17.176932,CNTVTTR70D63E993
3826,Sergio,Coppola,1966-05-17 21:17:17.176932,CPPLSRG66E57E994
3827,Vittoria,Damico,2004-03-12 21:17:17.176932,DMCVTTR04C12E995
3828,Silvano,De Angelis,2005-01-16 21:17:17.176932,DNGLSSLVN05A16B689
3829,Vittoria,De Rosa,1981-01-24 21:17:17.176932,DRSVTTR81A24E999
3830,Silverio,De Luca,1977-01-11 21:17:17.176932,DLCSLVR77A11E998
3831,Vittoria,D'Angelo,1996-12-06 21:17:17.176932,DNGLVTTR96T6E997
3832,Siro,D'Amico,1990-11-01 21:17:17.176932,DMCSR90S41F001
3833,Vittoria,D'Amore,1979-12-11 21:17:17.176932,DMRVTTR79T11F002
3834,Stefano,De Santis,1987-01-11 21:17:17.176932,DSNTSSTFN87A51M270
3835,Vittoria,Donati,1970-03-12 21:17:17.176932,DNTVTTR70C52F003
3836,Taddeo,Farina,2003-03-15 21:17:17.176932,FRNTDD03C15F004
3837,Vittoria,Ferraro,1967-07-20 21:17:17.176932,FRRRVTTR67L60F005
3838,Terenzio,Ferro,1993-03-19 21:17:17.176932,FRRTRNZ93C19F006
3839,Vittoria,Fontana,1991-02-18 21:17:17.176932,FNTNVTTR91B58F007
3840,Tiberio,Gallo,1982-01-04 21:17:17.176932,GLLTBR82A4F009
3841,Vittoria,Gatti,2001-08-15 21:17:17.176932,GTTVTTR01M15F010
3842,Tiburzio,Giordano,2002-09-11 21:17:17.176932,GRDNTBRZ02P51F011
3843,Vittoria,Grassi,1968-05-29 21:17:17.176932,GRSSVTTR68E29F012
3844,Timoteo,Greco,1987-01-26 21:17:17.176932,GRCTMT87A66F013
3845,Vittoria,Guerra,1981-08-27 21:17:17.176932,GRRVTTR81M67F016
3846,Tito,Lombardo,1966-03-05 21:17:17.176932,LMBRDTT66C5F015
3847,Vittoria,Longo,1964-07-04 21:17:17.176932,LNGVTTR64L4F017
3848,Tommaso,Marino,1993-11-24 21:17:17.176932,MRNTMMS93S24F020
3849,Vittoria,Martini,1984-03-13 21:17:17.176932,MRTNVTTR84C53F023
3850,Tonino,Martinelli,1966-03-18 21:17:17.176932,MRTNLLTNN66C58F022
3851,Vittoria,Mariani,1986-08-30 21:17:17.176932,MRNVTTR86M70M289
3852,Ubaldo,Mazzola,1996-11-13 21:17:17.176932,MZZLBLD96S13F025
3853,Vittoria,Mazzoli,1982-08-14 21:17:17.176932,MZZLVTTR82M14F021
3854,Uberto,Messina,2003-04-13 21:17:17.176932,MSSNBRT03D53F029
3855,Vittoria,Montagna,2001-01-01 21:17:17.176932,MNTGNVTTR01A1F030
3856,Ugo,Montanari,2002-04-04 21:17:17.176932,MNTNRG02D4F032
3857,Vittoria,Napolitano,2004-12-09 21:17:17.176932,NPLTNVTTR04T9F024
3858,Ulisse,Pagano,1984-07-07 21:17:17.176932,PGNLSS84L7F027
3859,Vittoria,Pellegrini,1975-05-08 21:17:17.176932,PLLGRNVTTR75E48F028
3860,Urbano,Piazza,2005-11-17 21:17:17.176932,PZZRBN05S57F033
3861,Vittoria,Pinto,2005-07-24 21:17:17.176932,PNTVTTR05L24F035
3862,Valentino,Pugliese,1993-04-08 21:17:17.176932,PGLSVLNTN93D48F037
3863,Vittoria,Riva,2005-03-25 21:17:17.176932,RVVTTR05C65F041
3864,Valerio,Rizzi,1981-06-18 21:17:17.176932,RZZVLR81H58F042
3865,Vittoria,Rizzo,1972-09-26 21:17:17.176932,RZZVTTR72P66F044
3866,Vanni,Romano,1997-05-29 21:17:17.176932,RMNVNN97E29F045
3867,Vittoria,Rossetti,1993-02-26 21:17:17.176932,RSSTTVTTR93B26F046
3868,Vincenzo,Ruggiero,1996-11-06 21:17:17.176932,RGGRVNCNZ96S6F047
3869,Vittoria,Russo,1988-05-08 21:17:17.176932,RSSVTTR88E48F048
3870,Vitale,Sacco,2005-06-04 21:17:17.176932,SCCVTL05H4F050
3871,Vittoria,Sartori,1982-07-06 21:17:17.176932,SRTRVTTR82L6F051
3872,Vittorio,Serra,1983-03-06 21:17:17.176932,SRRVTTR83C46F052
3873,Vittoria,Silvestri,1963-12-26 21:17:17.176932,SLVSTRVTTR63T66F053
3874,Vittore,Sorrentino,1970-02-05 21:17:17.176932,SRRNTNVTTR70B5F054
3875,Vittoria,Testa,1998-10-14 21:17:17.176932,TSTVTTR98R54F055
3876,Zaccheo,Valentini,1990-10-21 21:17:17.176932,VLNTNZCCH90R61F058
3877,Vittoria,Villa,2000-12-22 21:17:17.176932,VLLVTTR00T62F059
3878,Zaccaria,Vitale,1978-12-30 21:17:17.176932,VTLZCCR78T30F061
3879,Vittoria,Amato,1987-05-28 21:17:17.176932,MTVTTR87E68F063
3880,Mario,Barbieri,1972-12-28 21:17:17.176932,BRBRMR72T68F064
3881,Sofia,Basile,1984-04-23 21:17:17.176932,BSLSF84D63F065
3882,Francesco,Bernardi,2002-01-31 21:17:17.176932,BRNRDFRNCSC02A71F066
3883,Giulia,Caputo,1980-02-15 21:17:17.176932,CPTGL80B55M271
3884,Leonardo,Carbone,2002-02-02 21:17:17.176932,CRBNLNRD02B2F067
3885,Chiara,Conti,1980-03-05 21:17:17.176932,CNTCHR80C5F068
3886,Luca,Coppola,1969-12-28 21:17:17.176932,CPPLLC69T28F070
3887,Martina,Damico,1967-02-07 21:17:17.176932,DMCMRTN67B47F074
3888,Lorenzo,De Angelis,1995-02-14 21:17:17.176932,DNGLSLRNZ95B54F073
3889,Aurora,De Rosa,1981-01-12 21:17:17.176932,DRSRR81A52F078
3890,Andrea,De Luca,1989-10-20 21:17:17.176932,DLCNDR89R20F080
3891,Alice,D'Angelo,2002-02-15 21:17:17.176932,DNGLLC02B55F081
3892,Matteo,D'Amico,1999-03-11 21:17:17.176932,DMCMTT99C11F082
3893,Emma,D'Amore,1989-07-31 21:17:17.176932,DMRMM89L71F083
3894,Gabriele,De Santis,1993-10-11 21:17:17.176932,DSNTSGBRL93R51F084
3895,Greta,Donati,1977-04-15 21:17:17.176932,DNTGRT77D15F085
3896,Alessandro,Farina,1966-09-10 21:17:17.176932,FRNLSSNDR66P50F086
3897,Giorgia,Ferraro,1983-04-09 21:17:17.176932,FRRRGRG83D49F087
3898,Giuseppe,Ferro,1965-03-21 21:17:17.176932,FRRGSPP65C61F088
3899,Valentina,Fontana,1991-07-10 21:17:17.176932,FNTNVLNTN91L10F089
3900,Edoardo,Gallo,1966-02-23 21:17:17.176932,GLLDRD66B23F092
3901,Elena,Gatti,1986-04-10 21:17:17.176932,GTTLN86D50F093
