,nome,cognome,nascita,osm_id,Unnamed: 4,data_nascita,c_nome,c_cognome,anno_nascita,mese_nascita,genere,giorno_nascita,num_giorno,cod_fisc,num,year_built,total_floors,code,fclass,name,type,area
3116,Vittoria,Rizzi,E081,505322945,,1976-01-29 21:17:17.148239,VTTR,RZZ,76,A,40,29,69,RZZVTTR76A69E081,65,1939,2,1500,building,,,129
3117,Tiburzio,Vitale,M274,505322947,,1998-05-14 21:17:17.148239,TBRZ,VTL,98,E,0,14,14,VTLTBRZ98E14M274,88,1964,7,1500,building,,apartments,231
3118,Vittoria,De Angelis,E082,505322949,,1988-05-11 21:17:17.148239,VTTR,DNGLS,88,E,0,11,11,DNGLSVTTR88E11E082,77,1920,7,1500,building,,garages,129
3119,Timoteo,Serra,E083,505322951,,1987-07-28 21:17:17.148239,TMT,SRR,87,L,40,28,68,SRRTMT87L68E083,21,1936,5,1500,building,,apartments,206
3120,Vittoria,Testa,E084,505324130,,1997-03-14 21:17:17.148239,VTTR,TST,97,C,40,14,54,TSTVTTR97C54E084,35,1908,1,1500,building,,apartments,127
3121,Tito,Piazza,E086,505324131,,1982-11-22 21:17:17.148239,TT,PZZ,82,S,40,22,62,PZZTT82S62E086,53,1904,1,1500,building,,apartments,288
3122,Vittoria,Ferraro,E087,505324133,,1975-07-23 21:17:17.148239,VTTR,FRRR,75,L,40,23,63,FRRRVTTR75L63E087,29,1915,1,1500,building,,apartments,140
3123,Tommaso,Valentini,E085,505324134,,1970-01-09 21:17:17.148239,TMMS,VLNTN,70,A,40,9,49,VLNTNTMMS70A49E085,87,1935,4,1500,building,,apartments,151
3124,Vittoria,Bianchini,D585,505324135,,1995-05-01 21:17:17.148239,VTTR,BNCHN,95,E,40,1,41,BNCHNVTTR95E41D585,60,1984,8,1500,building,,residential,119
3125,Tonino,Benedetti,E088,505324137,,2005-04-06 21:17:17.148239,TNN,BNDTT,05,D,40,6,46,BNDTTTNN05D46E088,5,1917,5,1500,building,,house,106
3126,Vittoria,Parisi,E089,505324138,,1984-03-10 21:17:17.148239,VTTR,PRS,84,C,40,10,50,PRSVTTR84C50E089,17,1942,7,1500,building,,residential,213
3127,Ubaldo,Sacco,E090,505324140,,2000-04-07 21:17:17.148239,BLD,SCC,00,D,40,7,47,SCCBLD00D47E090,99,1964,2,1500,building,,residential,114
3128,Vittoria,De Rosa,E091,505324141,,1993-04-13 21:17:17.148239,VTTR,DRS,93,D,0,13,13,DRSVTTR93D13E091,61,1967,8,1500,building,,residential,102
3129,Uberto,Ferretti,E092,505324142,,1976-12-19 21:17:17.148239,BRT,FRRTT,76,T,0,19,19,FRRTTBRT76T19E092,7,1919,8,1500,building,,apartments,489
3130,Vittoria,Morelli,E093,505324144,,1998-03-06 21:17:17.148239,VTTR,MRLL,98,C,40,6,46,MRLLVTTR98C46E093,32,1940,9,1500,building,,,290
3131,Ugo,Lombardi,E094,505324147,,1977-05-05 21:17:17.148239,G,LMBRD,77,E,0,5,5,LMBRDG77E5E094,89,1927,8,1500,building,,garages,86
3132,Vittoria,Russo,E096,505324148,,1979-11-04 21:17:17.148239,VTTR,RSS,79,S,40,4,44,RSSVTTR79S44E096,78,1940,5,1500,building,,garages,122
3133,Ulisse,Contini,E098,505324150,,1983-07-22 21:17:17.148239,LSS,CNTN,83,L,40,22,62,CNTNLSS83L62E098,79,1966,3,1500,building,,,66
3134,Vittoria,Mazzoli,E101,505324151,,1984-07-09 21:17:17.148239,VTTR,MZZL,84,L,0,9,9,MZZLVTTR84L9E101,61,1977,7,1500,building,,residential,96
3135,Urbano,Rosati,E102,505324152,,1973-02-24 21:17:17.148239,RBN,RST,73,B,0,24,24,RSTRBN73B24E102,72,1957,9,1500,building,,residential,82
3136,Vittoria,De Luca,E100,505324154,,1969-12-12 21:17:17.148239,VTTR,DLC,69,T,0,12,12,DLCVTTR69T12E100,62,1970,9,1500,building,,apartments,152
3137,Valentino,Costa,E103,505324155,,1970-07-24 21:17:17.148239,VLNTN,CST,70,L,0,24,24,CSTVLNTN70L24E103,81,1983,1,1500,building,,garages,107
3138,Vittoria,Gallo,E104,505324157,,1990-11-03 21:17:17.148239,VTTR,GLL,90,S,40,3,43,GLLVTTR90S43E104,9,1911,8,1500,building,,apartments,138
3139,Valerio,Santoro,E106,505324166,,1994-05-23 21:17:17.148239,VLR,SNTR,94,E,40,23,63,SNTRVLR94E63E106,88,1912,2,1500,building,,apartments,266
3140,Vittoria,Caputo,E107,505324167,,1984-07-04 21:17:17.148239,VTTR,CPT,84,L,0,4,4,CPTVTTR84L4E107,27,1995,5,1500,building,,residential,196
3141,Vanni,D'Angelo,E109,505324169,,1967-05-03 21:17:17.148239,VNN,DNGL,67,E,0,3,3,DNGLVNN67E3E109,7,1992,6,1500,building,,residential,144
3142,Vittoria,Benedetto,E111,505324170,,1972-09-12 21:17:17.148239,VTTR,BNDTT,72,P,40,12,52,BNDTTVTTR72P52E111,53,1934,6,1500,building,,residential,155
3143,Vincenzo,Marchetti,E113,505324172,,1966-10-18 21:17:17.148239,VNCNZ,MRCHTT,66,R,0,18,18,MRCHTTVNCNZ66R18E113,59,1994,6,1500,building,,house,116
3144,Vittoria,D'Amico,E114,505325058,,1977-09-20 21:17:17.148239,VTTR,DMC,77,P,40,20,60,DMCVTTR77P60E114,59,1921,6,1500,building,,residential,114
3145,Vitale,Moretti,E115,505325059,,1986-01-27 21:17:17.148239,VTL,MRTT,86,A,0,27,27,MRTTVTL86A27E115,54,1988,2,1500,building,,apartments,340
3146,Vittoria,Silvestri,E116,505325062,,1994-10-23 21:17:17.148239,VTTR,SLVSTR,94,R,0,23,23,SLVSTRVTTR94R23E116,82,1943,3,1500,building,,garages,218
3147,Vittorio,Rinaldi,E118,505325063,,1979-11-18 21:17:17.148239,VTTR,RNLD,79,S,0,18,18,RNLDVTTR79S18E118,49,1908,6,1500,building,,garages,62
3148,Vittoria,Montanari,E120,505325064,,2000-04-18 21:17:17.148239,VTTR,MNTNR,00,D,0,18,18,MNTNRVTTR00D18E120,51,1977,5,1500,building,,apartments,205
3149,Vittore,Caruso,E122,505325065,,2004-11-28 21:17:17.148239,VTTR,CRS,04,S,40,28,68,CRSVTTR04S68E122,65,2017,9,1500,building,,apartments,203
3150,Vittoria,Gatti,E124,505325066,,1987-01-27 21:17:17.148239,VTTR,GTT,87,A,40,27,67,GTTVTTR87A67E124,33,1937,5,1500,building,,apartments,245
3151,Zaccheo,Battaglia,E125,505325067,,1979-07-24 21:17:17.148239,ZCCH,BTTGL,79,L,40,24,64,BTTGLZCCH79L64E125,7,1937,7,1500,building,,apartments,275
3152,Vittoria,Silvestri,E126,505325068,,1969-02-23 21:17:17.148239,VTTR,SLVSTR,69,B,40,23,63,SLVSTRVTTR69B63E126,31,2004,5,1500,building,,apartments,123
3153,Zaccaria,Palumbo,E127,505325069,,1966-12-11 21:17:17.148239,ZCCR,PLMB,66,T,0,11,11,PLMBZCCR66T11E127,52,1914,4,1500,building,,apartments,118
3154,Vittoria,Fiore,E128,505325070,,1975-01-06 21:17:17.148239,VTTR,FR,75,A,40,6,46,FRVTTR75A46E128,4,1999,4,1500,building,,,127
3155,Zeno,Sartori,E130,505325071,,1980-12-07 21:17:17.148239,ZN,SRTR,80,T,40,7,47,SRTRZN80T47E130,89,1959,2,1500,building,,apartments,387
3156,Vittoria,Damico,E131,505325072,,2003-01-14 21:17:17.148239,VTTR,DMC,03,A,0,14,14,DMCVTTR03A14E131,13,1971,4,1500,building,,apartments,354
3157,Alessio,Villa,E132,505325073,,1995-07-06 21:17:17.148239,LSS,VLL,95,L,40,6,46,VLLLSS95L46E132,41,1992,2,1500,building,,,116
3158,Vittoria,Coppola,E133,505325074,,1989-09-09 21:17:17.148239,VTTR,CPPL,89,P,40,9,49,CPPLVTTR89P49E133,65,1900,8,1500,building,,,76
3159,Christian,Farina,E134,517179533,,2003-11-01 21:17:17.148239,CHRSTN,FRN,03,S,0,1,1,FRNCHRSTN03S1E134,35,1989,2,1500,building,,,1359
3160,Vittoria,Lombardo,E136,517179535,,1968-10-30 21:17:17.148239,VTTR,LMBRD,68,R,0,30,30,LMBRDVTTR68R30E136,40,2012,4,1500,building,,,941
3161,Fabio,De Santis,E139,517179538,,1996-11-06 21:17:17.148239,FB,DSNTS,96,S,40,6,46,DSNTSFB96S46E139,10,1908,9,1500,building,,,338
3162,Vittoria,Bernardi,E141,517179539,,1981-06-27 21:17:17.148239,VTTR,BRNRD,81,H,0,27,27,BRNRDVTTR81H27E141,32,1959,6,1500,building,,,59
3163,Federico,Fiore,E142,517179541,,2002-08-17 21:17:17.148239,FDRC,FR,02,M,0,17,17,FRFDRC02M17E142,48,1901,9,1500,building,,,108
3164,Vittoria,Mancini,E143,517179542,,1998-02-13 21:17:17.148239,VTTR,MNCN,98,B,40,13,53,MNCNVTTR98B53E143,93,1918,6,1500,building,,,229
3165,Filippo,Rizzo,E144,517179543,,1994-01-14 21:17:17.148239,FLPP,RZZ,94,A,40,14,54,RZZFLPP94A54E144,39,1901,7,1500,building,,,276
3166,Vittoria,Mariani,E145,517179544,,1993-04-17 21:17:17.148239,VTTR,MRN,93,D,40,17,57,MRNVTTR93D57E145,42,1955,4,1500,building,,,196
3167,Giacomo,Carbone,E146,517179545,,2004-01-31 21:17:17.148239,GCM,CRBN,04,A,40,31,71,CRBNGCM04A71E146,71,1934,7,1500,building,,,64
3168,Vittoria,Ruggiero,E147,517179548,,1997-04-07 21:17:17.148239,VTTR,RGGR,97,D,0,7,7,RGGRVTTR97D7E147,37,2003,2,1500,building,,,267
3169,Giammaria,Sorrentino,E148,517179549,,1997-12-29 21:17:17.148239,GMMR,SRRNTN,97,T,0,29,29,SRRNTNGMMR97T29E148,2,1915,4,1500,building,,industrial,1344
3170,Vittoria,Ferro,E149,517179550,,1983-04-17 21:17:17.148239,VTTR,FRR,83,D,40,17,57,FRRVTTR83D57E149,16,1939,9,1500,building,,,162
3171,Guglielmo,Fabbri,M315,517179552,,1980-02-04 21:17:17.148239,GGLLM,FBBR,80,B,0,4,4,FBBRGGLLM80B4M315,23,1963,3,1500,building,,residential,203
3172,Vittoria,Napolitano,E152,517179553,,1989-04-21 21:17:17.148239,VTTR,NPLTN,89,D,40,21,61,NPLTNVTTR89D61E152,57,1942,8,1500,building,,,275
3173,Mauro,Bianco,E153,517179555,,1969-12-08 21:17:17.148239,MR,BNC,69,T,40,8,48,BNCMR69T48E153,21,1965,4,1500,building,,,158
3174,Vittoria,Russo,E154,517179556,,2005-09-24 21:17:17.148239,VTTR,RSS,05,P,0,24,24,RSSVTTR05P24E154,51,1924,1,1500,building,,,72
3175,Simone,Moretti,E156,517179557,,1975-12-10 21:17:17.148239,SMN,MRTT,75,T,40,10,50,MRTTSMN75T50E156,50,1955,9,1500,building,,,423
3176,Vittoria,Martinelli,E155,517179559,,1972-02-16 21:17:17.148239,VTTR,MRTNLL,72,B,40,16,56,MRTNLLVTTR72B56E155,42,1962,1,1500,building,,apartments,626
3177,Tiziano,Riva,E158,517179561,,2003-04-11 21:17:17.148239,TZN,RV,03,D,40,11,51,RVTZN03D51E158,56,2012,9,1500,building,,apartments,683
3178,Vittoria,Guerra,E159,517179563,,1988-08-07 21:17:17.148239,VTTR,GRR,88,M,0,7,7,GRRVTTR88M7E159,36,1913,7,1500,building,,,137
3179,Adriano,De Angelis,E160,517179565,,1977-11-19 21:17:17.148239,DRN,DNGLS,77,S,40,19,59,DNGLSDRN77S59E160,48,1966,5,1500,building,,,298
3180,Vittoria,Palumbo,E161,517179567,,1983-04-30 21:17:17.148239,VTTR,PLMB,83,D,0,30,30,PLMBVTTR83D30E161,57,1911,3,1500,building,,apartments,680
3181,Alessandro,Pagano,E163,517179568,,1974-03-14 21:17:17.148239,LSSNDR,PGN,74,C,40,14,54,PGNLSSNDR74C54E163,2,1958,5,1500,building,,residential,135
3182,Vittoria,Martino,E164,517179571,,1997-12-13 21:17:17.148239,VTTR,MRTN,97,T,0,13,13,MRTNVTTR97T13E164,75,1905,2,1500,building,,residential,197
3183,Antonio,Pellegrino,E165,517179579,,1994-09-11 21:17:17.148239,NTN,PLLGRN,94,P,0,11,11,PLLGRNNTN94P11E165,21,1965,6,1500,building,,,465
3184,Vittoria,Giordano,E167,517179582,,2004-02-10 21:17:17.148239,VTTR,GRDN,04,B,0,10,10,GRDNVTTR04B10E167,89,1914,5,1500,building,,,453
3185,Augusto,Testa,E168,517179583,,1969-12-17 21:17:17.148239,GST,TST,69,T,0,17,17,TSTGST69T17E168,81,1901,2,1500,building,,,1015
3186,Vittoria,Martini,E169,517179585,,1981-10-29 21:17:17.148239,VTTR,MRTN,81,R,0,29,29,MRTNVTTR81R29E169,39,1904,7,1500,building,,apartments,379
3187,Bruno,Bernardini,E170,517179588,,1965-06-14 21:17:17.148239,BRN,BRNRDN,65,H,0,14,14,BRNRDNBRN65H14E170,14,1902,3,1500,building,,,52
3188,Vittoria,Messina,E171,517179590,,1972-07-23 21:17:17.148239,VTTR,MSSN,72,L,0,23,23,MSSNVTTR72L23E171,20,2014,4,1500,building,,,81
3189,Carlo,Pugliese,E172,517179591,,1986-12-02 21:17:17.148239,CRL,PGLS,86,T,0,2,2,PGLSCRL86T2E172,23,2013,7,1500,building,,,157
3190,Vittoria,Esposito,E173,517179593,,1970-03-21 21:17:17.148239,VTTR,SPST,70,C,40,21,61,SPSTVTTR70C61E173,3,2009,7,1500,building,,,476
3191,Dario,D'Amore,E177,517179595,,1993-12-10 21:17:17.148239,DR,DMR,93,T,0,10,10,DMRDR93T10E177,45,1905,6,1500,building,,apartments,204
3192,Vittoria,Pinto,E178,517179596,,1997-10-19 21:17:17.148239,VTTR,PNT,97,R,40,19,59,PNTVTTR97R59E178,56,2001,6,1500,building,,apartments,264
3193,Edoardo,Benedetti,E179,517179598,,2003-01-30 21:17:17.148239,DRD,BNDTT,03,A,40,30,70,BNDTTDRD03A70E179,98,1981,4,1500,building,,apartments,666
3194,Vittoria,Ferrara,E180,517179600,,1967-03-21 21:17:17.148239,VTTR,FRRR,67,C,0,21,21,FRRRVTTR67C21E180,27,1903,9,1500,building,,,108
3195,Enrico,Rizzo,E182,517179602,,1990-04-24 21:17:17.148239,NRC,RZZ,90,D,40,24,64,RZZNRC90D64E182,11,1972,7,1500,building,,apartments,287
3196,Vittoria,Longo,E184,7493161,,2003-11-28 21:17:17.148239,VTTR,LNG,03,S,0,28,28,LNGVTTR03S28E184,19,1950,7,1500,building,,,1269
3197,Ezio,Barbieri,E185,517179608,,1972-07-02 21:17:17.148239,Z,BRBR,72,L,40,2,42,BRBRZ72L42E185,48,1958,9,1500,building,,apartments,496
3198,Vittoria,Amato,E187,517179610,,1995-03-09 21:17:17.148239,VTTR,MT,95,C,40,9,49,MTVTTR95C49E187,91,2003,5,1500,building,,apartments,405
3199,Fabio,Leone,E188,517179611,,1980-08-10 21:17:17.148239,FB,LN,80,M,0,10,10,LNFB80M10E188,14,1934,6,1500,building,,,349
3200,Vittoria,Orlando,E189,517179613,,2002-12-03 21:17:17.148239,VTTR,RLND,02,T,40,3,43,RLNDVTTR02T43E189,40,1920,5,1500,building,,apartments,255
3201,Federico,Barone,E191,517179614,,1977-03-02 21:17:17.148239,FDRC,BRN,77,C,0,2,2,BRNFDRC77C2E191,25,1928,6,1500,building,,apartments,645
3202,Vittoria,Montagna,E192,517179616,,1988-10-27 21:17:17.148239,VTTR,MNTGN,88,R,40,27,67,MNTGNVTTR88R67E192,16,1908,5,1500,building,,apartments,269
3203,Filippo,Caputo,E193,517179618,,1980-05-02 21:17:17.148239,FLPP,CPT,80,E,40,2,42,CPTFLPP80E42E193,37,1917,7,1500,building,,apartments,427
3204,Vittoria,Rizzo,E195,517179620,,2001-10-01 21:17:17.148239,VTTR,RZZ,01,R,0,1,1,RZZVTTR01R1E195,49,1925,1,1500,building,,apartments,207
3205,Francesco,Rossati,E196,517179622,,2005-08-09 21:17:17.148239,FRNCSC,RSST,05,M,40,9,49,RSSTFRNCSC05M49E196,17,1969,4,1500,building,,apartments,1191
3206,Vittoria,Bianco,E199,517179624,,1997-11-14 21:17:17.148239,VTTR,BNC,97,S,0,14,14,BNCVTTR97S14E199,33,1995,7,1500,building,,residential,187
3207,Franco,Bruno,E200,517179627,,1977-12-14 21:17:17.148239,FRNC,BRN,77,T,0,14,14,BRNFRNC77T14E200,58,1934,3,1500,building,,apartments,355
3208,Vittoria,Caruso,E201,517179628,,1979-09-20 21:17:17.148239,VTTR,CRS,79,P,0,20,20,CRSVTTR79P20E201,79,1967,7,1500,building,,apartments,329
3209,Gabriele,Colombo,E202,517179630,,1992-01-22 21:17:17.148239,GBRL,CLMB,92,A,40,22,62,CLMBGBRL92A62E202,34,1912,8,1500,building,,apartments,574
3210,Vittoria,Coppola,E203,517179633,,1998-10-19 21:17:17.148239,VTTR,CPPL,98,R,40,19,59,CPPLVTTR98R59E203,68,1903,5,1500,building,,apartments,597
3211,Gennaro,Costa,E204,517179635,,1964-08-08 21:17:17.148239,GNNR,CST,64,M,0,8,8,CSTGNNR64M8E204,89,1958,6,1500,building,,apartments,710
3212,Vittoria,De Luca,E205,517179638,,1992-12-18 21:17:17.148239,VTTR,DLC,92,T,0,18,18,DLCVTTR92T18E205,48,1979,8,1500,building,,apartments,319
3213,Giacomo,De Santis,E206,517179640,,1988-02-13 21:17:17.148239,GCM,DSNTS,88,B,0,13,13,DSNTSGCM88B13E206,17,1951,1,1500,building,,apartments,638
3214,Vittoria,Donati,E207,517179678,,1991-11-06 21:17:17.148239,VTTR,DNT,91,S,40,6,46,DNTVTTR91S46E207,97,1974,3,1500,building,,apartments,184
3215,Giampaolo,Esposito,E208,528937114,,1965-08-07 21:17:17.148239,GMPL,SPST,65,M,40,7,47,SPSTGMPL65M47E208,54,1920,6,1500,building,,garages,43
3216,Vittoria,Farina,E209,528937115,,1988-02-20 21:17:17.148239,VTTR,FRN,88,B,40,20,60,FRNVTTR88B60E209,6,1960,8,1500,building,,house,48
3217,Giancarlo,Fabbri,E210,528937116,,1978-11-30 21:17:17.148239,GNCRL,FBBR,78,S,40,30,70,FBBRGNCRL78S70E210,42,1962,4,1500,building,,residential,74
3218,Vittoria,Ferri,E212,528937117,,1989-02-28 21:17:17.148239,VTTR,FRR,89,B,40,28,68,FRRVTTR89B68E212,58,2001,1,1500,building,,house,99
3219,Gianfranco,Ferrara,E213,528937119,,1981-08-13 21:17:17.148239,GNFRNC,FRRR,81,M,0,13,13,FRRRGNFRNC81M13E213,44,1968,4,1500,building,,residential,79
3220,Vittoria,Ferrari,E214,528937121,,2003-11-05 21:17:17.148239,VTTR,FRRR,03,S,0,5,5,FRRRVTTR03S5E214,22,1959,8,1500,building,,residential,144
3221,Gianluca,Fiore,E215,528937122,,1964-03-04 21:17:17.148239,GNLC,FR,64,C,40,4,44,FRGNLC64C44E215,5,1982,6,1500,building,,garages,43
3222,Vittoria,Fontana,E216,528937123,,1972-11-07 21:17:17.148239,VTTR,FNTN,72,S,0,7,7,FNTNVTTR72S7E216,79,1937,3,1500,building,,residential,115
3223,Gianmarco,Gallo,E217,528937124,,1988-12-10 21:17:17.148239,GNMRC,GLL,88,T,40,10,50,GLLGNMRC88T50E217,89,1933,2,1500,building,,residential,68
3224,Vittoria,Gatti,E219,528937125,,1971-04-21 21:17:17.148239,VTTR,GTT,71,D,40,21,61,GTTVTTR71D61E219,92,1934,8,1500,building,,residential,73
3225,Gianmaria,Graziani,E221,528937126,,1986-06-10 21:17:17.148239,GNMR,GRZN,86,H,40,10,50,GRZNGNMR86H50E221,98,1923,5,1500,building,,house,63
3226,Vittoria,Greco,E223,528937127,,1976-02-19 21:17:17.148239,VTTR,GRC,76,B,40,19,59,GRCVTTR76B59E223,45,1923,3,1500,building,,residential,138
3227,Gianpaolo,Leone,E224,528937128,,1970-11-01 21:17:17.148239,GNPL,LN,70,S,40,1,41,LNGNPL70S41E224,43,1999,3,1500,building,,residential,66
3228,Vittoria,Lombardi,E226,528937129,,1977-03-02 21:17:17.148239,VTTR,LMBRD,77,C,0,2,2,LMBRDVTTR77C2E226,22,1977,3,1500,building,,residential,99
3229,Gianpiero,Mancini,E227,528937130,,1998-08-13 21:17:17.148239,GNPR,MNCN,98,M,40,13,53,MNCNGNPR98M53E227,68,1980,9,1500,building,,,129
3230,Vittoria,Mariani,E228,528937131,,1982-12-07 21:17:17.148239,VTTR,MRN,82,T,0,7,7,MRNVTTR82T7E228,27,1937,4,1500,building,,apartments,116
3231,Giorgio,Martini,E229,528937132,,1982-10-02 21:17:17.148239,GRG,MRTN,82,R,40,2,42,MRTNGRG82R42E229,47,1903,6,1500,building,,apartments,65
3232,Vittoria,Marini,E230,528937133,,1972-06-02 21:17:17.148239,VTTR,MRN,72,H,0,2,2,MRNVTTR72H2E230,6,2009,2,1500,building,,apartments,61
3233,Giovanni,Marino,E232,528937135,,1974-04-24 21:17:17.148239,GVNN,MRN,74,D,0,24,24,MRNGVNN74D24E232,57,1955,2,1500,building,,apartments,105
3234,Vittoria,Martino,E233,528937137,,1987-08-08 21:17:17.148239,VTTR,MRTN,87,M,0,8,8,MRTNVTTR87M8E233,32,2008,9,1500,building,,,246
3235,Giuseppe,Morelli,E234,528937143,,1986-10-02 21:17:17.148239,GSPP,MRLL,86,R,40,2,42,MRLLGSPP86R42E234,34,1958,4,1500,building,,,118
3236,Vittoria,Moretti,E235,528937146,,1980-01-17 21:17:17.148239,VTTR,MRTT,80,A,0,17,17,MRTTVTTR80A17E235,10,1975,4,1500,building,,garages,91
3237,Gregorio,Neri,E236,528937147,,1996-05-14 21:17:17.148239,GRGR,NR,96,E,0,14,14,NRGRGR96E14E236,15,1973,9,1500,building,,apartments,129
3238,Vittoria,Palmieri,E240,528937148,,1993-07-01 21:17:17.148239,VTTR,PLMR,93,L,0,1,1,PLMRVTTR93L1E240,30,2010,4,1500,building,,,505
3239,Guido,Palumbo,E237,528937151,,1987-12-30 21:17:17.148239,GD,PLMB,87,T,0,30,30,PLMBGD87T30E237,9,1909,9,1500,building,,apartments,278
3240,Vittoria,Parisi,E238,533075571,,1997-01-20 21:17:17.148239,VTTR,PRS,97,A,40,20,60,PRSVTTR97A60E238,56,1945,8,1500,building,,retail,183
3241,Iacopo,Piazza,E239,533075572,,1975-05-01 21:17:17.148239,CP,PZZ,75,E,0,1,1,PZZCP75E1E239,37,1923,1,1500,building,,apartments,244
3242,Vittoria,Pellegrini,E241,533075576,,1972-08-08 21:17:17.148239,VTTR,PLLGRN,72,M,0,8,8,PLLGRNVTTR72M8E241,83,1971,5,1500,building,,garages,642
3243,Italo,Rinaldi,E245,547297686,,2005-11-26 21:17:17.148239,TL,RNLD,05,S,40,26,66,RNLDTL05S66E245,98,1997,1,1500,building,,house,179
3244,Vittoria,Riva,E246,547297687,,1993-04-30 21:17:17.148239,VTTR,RV,93,D,0,30,30,RVVTTR93D30E246,75,2002,8,1500,building,,residential,211
3245,Ivan,Rizzi,E242,547297688,,1985-02-21 21:17:17.148239,VN,RZZ,85,B,40,21,61,RZZVN85B61E242,3,1987,1,1500,building,,,296
3246,Vittoria,Romano,E249,547297689,,2002-11-22 21:17:17.148239,VTTR,RMN,02,S,40,22,62,RMNVTTR02S62E249,100,2013,9,1500,building,,,207
3247,Leonardo,Rossetti,E243,547297690,,1986-04-22 21:17:17.148239,LNRD,RSSTT,86,D,0,22,22,RSSTTLNRD86D22E243,13,1990,1,1500,building,,,602
3248,Vittoria,Ruggiero,E244,547297691,,2004-04-20 21:17:17.148239,VTTR,RGGR,04,D,40,20,60,RGGRVTTR04D60E244,36,1903,9,1500,building,,,117
3249,Liberato,Russo,E248,547297692,,1999-06-09 21:17:17.148239,LBRT,RSS,99,H,0,9,9,RSSLBRT99H9E248,29,1913,2,1500,building,,residential,148
3250,Vittoria,Sacco,E250,547297693,,1981-04-28 21:17:17.148239,VTTR,SCC,81,D,0,28,28,SCCVTTR81D28E250,2,1909,7,1500,building,,residential,147
3251,Lorenzo,Sartori,E251,547297694,,1998-04-19 21:17:17.148239,LRNZ,SRTR,98,D,40,19,59,SRTRLRNZ98D59E251,47,1937,6,1500,building,,residential,194
3252,Vittoria,Santoro,E252,547297695,,1986-04-02 21:17:17.148239,VTTR,SNTR,86,D,0,2,2,SNTRVTTR86D2E252,24,1943,9,1500,building,,industrial,211
3253,Luca,Sorrentino,E253,547297696,,1976-08-20 21:17:17.148239,LC,SRRNTN,76,M,0,20,20,SRRNTNLC76M20E253,25,1995,8,1500,building,,industrial,1014
3254,Vittoria,Silvestri,E255,547297701,,1995-08-04 21:17:17.148239,VTTR,SLVSTR,95,M,0,4,4,SLVSTRVTTR95M4E255,30,1960,3,1500,building,,,427
3255,Luciano,Testa,E256,547297702,,1998-05-13 21:17:17.148239,LCN,TST,98,E,40,13,53,TSTLCN98E53E256,58,1997,9,1500,building,,residential,357
3256,Vittoria,Valentini,E258,547297703,,1968-10-11 21:17:17.148239,VTTR,VLNTN,68,R,0,11,11,VLNTNVTTR68R11E258,75,2019,8,1500,building,,,100
3257,Marcello,Villa,E259,547297704,,1976-03-21 21:17:17.148239,MRCLL,VLL,76,C,40,21,61,VLLMRCLL76C61E259,95,1934,7,1500,building,,,295
3258,Vittoria,Amato,E261,547297705,,1977-10-25 21:17:17.148239,VTTR,MT,77,R,0,25,25,MTVTTR77R25E261,72,1916,8,1500,building,,,219
3259,Marco,Barbieri,E263,547297706,,1969-12-26 21:17:17.148239,MRC,BRBR,69,T,40,26,66,BRBRMRC69T66E263,54,1926,9,1500,building,,house,125
3260,Vittoria,Basile,E264,547297707,,1965-06-23 21:17:17.148239,VTTR,BSL,65,H,0,23,23,BSLVTTR65H23E264,90,1950,6,1500,building,,house,158
3261,Mario,Bernardi,E266,547298881,,1982-07-16 21:17:17.148239,MR,BRNRD,82,L,0,16,16,BRNRDMR82L16E266,18,1917,3,1500,building,,,122
3262,Vittoria,Caputo,E269,547298882,,1976-01-23 21:17:17.148239,VTTR,CPT,76,A,0,23,23,CPTVTTR76A23E269,17,1949,8,1500,building,,shed,43
3263,Massimiliano,Carbone,E270,547298883,,1996-02-07 21:17:17.148239,MSSMLN,CRBN,96,B,40,7,47,CRBNMSSMLN96B47E270,98,1972,6,1500,building,,,156
3264,Vittoria,Conti,E271,547298884,,1974-09-04 21:17:17.148239,VTTR,CNT,74,P,0,4,4,CNTVTTR74P4E271,61,1932,2,1500,building,,,280
3265,Massimo,Coppola,E272,547298885,,1993-04-23 21:17:17.148239,MSSM,CPPL,93,D,40,23,63,CPPLMSSM93D63E272,68,1943,6,1500,building,,,171
3266,Vittoria,Damico,E273,547298886,,1978-07-20 21:17:17.148239,VTTR,DMC,78,L,40,20,60,DMCVTTR78L60E273,72,1969,5,1500,building,,,145
3267,Mauro,De Angelis,E280,547298888,,2005-08-04 21:17:17.148239,MR,DNGLS,05,M,0,4,4,DNGLSMR05M4E280,15,1943,6,1500,building,,,155
3268,Vittoria,De Rosa,E281,547298889,,1971-05-15 21:17:17.148239,VTTR,DRS,71,E,0,15,15,DRSVTTR71E15E281,42,1936,5,1500,building,,,145
3269,Michele,De Luca,E282,547298890,,1969-01-05 21:17:17.148239,MCHL,DLC,69,A,40,5,45,DLCMCHL69A45E282,34,1959,5,1500,building,,,40
3270,Vittoria,D'Angelo,E283,547298891,,1987-12-07 21:17:17.148239,VTTR,DNGL,87,T,40,7,47,DNGLVTTR87T47E283,59,1987,7,1500,building,,,206
3271,Niccolò,D'Amico,E284,547298892,,1964-12-27 21:17:17.148239,NCCL,DMC,64,T,40,27,67,DMCNCCL64T67E284,70,2000,6,1500,building,,,350
